23.0087890625	-5.2880859375	-7.25146484375	-13.4248046875	-3.45947265625
-13.1806640625	-10.92626953125	6.02587890625	3.4873046875	1.478515625
-5.69775390625	-2.91943359375	-0.27880859375	-1.236328125	3.70263671875
-1.63330078125	-0.3486328125	-0.66455078125	0.0966796875	0.908203125
23.6650390625	-6.6806640625	-9.25927734375	-11.47509765625	-5.61181640625
-1.77294921875	6.06005859375	-3.6748046875	-4.02392578125	0.556640625
-6.76513671875	-3.08154296875	2.07421875	0.46435546875	1.2744140625
15.52783203125	-5.34619140625	-6.42041015625	-4.06396484375	-3.98193359375
-4.5400390625	-3.69140625	2.4306640625	0.29541015625	1.04541015625
4.27587890625	-7.1435546875	-3.298828125	-4.6103515625	6.1142578125
-10.755859375	-11.30224609375	3.1064453125	3.31396484375	4.1474609375
-9.7099609375	-9.5849609375	6.7470703125	0.91748046875	0.78076171875
-3.900390625	-8.22607421875	-0.80859375	-1.26611328125	6.38232421875
-1.05517578125	6.97265625	-5.97119140625	-3.7744140625	-2.14892578125
-10.26611328125	-0.83154296875	2.14453125	2.8603515625	1.8330078125
-5.88330078125	-7.48974609375	2.609375	1.31787109375	0.9208984375
-6.03564453125	-7.3154296875	1.76123046875	1.4990234375	0.544921875
12.83740234375	-3.9423828125	-7.91015625	-4.17333984375	-3.9814453125
-9.56591796875	-6.3037109375	2.07666015625	8.396484375	-2.36328125
-6.51806640625	-3.0224609375	3.27685546875	0.2822265625	-0.32568359375
20.5703125	-3.2607421875	-8.53173828125	-7.24609375	-6.818359375
-4.6396484375	-2.9794921875	1.958984375	0.5283203125	0.482421875
-0.6533203125	1.1279296875	-3.1689453125	-4.69677734375	3.3115234375
-7.625	-9.55517578125	1.7587890625	-0.2294921875	5.171875
-1.09130859375	12.14453125	-5.37548828125	-5.6201171875	-8.0478515625
-8.244140625	-11.2666015625	8.419921875	1.44873046875	-0.796875
4.62744140625	18.44482421875	-12.6904296875	-8.75146484375	-7.6787109375
8.47998046875	-1.01953125	-8.8017578125	-2.34619140625	-4.27880859375
-2.7529296875	-3.4091796875	3.4052734375	-0.56298828125	0.2783203125
-1.1318359375	-3.7822265625	0.65283203125	0.1396484375	0.9951171875
-2.7373046875	15.240234375	-7.18212890625	-5.28125	-5.19189453125
-4.29931640625	-11.3759765625	0.98583984375	2.4736328125	5.18359375
8.6083984375	-3.02734375	-3.7197265625	-4.716796875	-1.568359375
-2.328125	6.1357421875	-3.9189453125	-2.51611328125	-2.240234375
-6.17041015625	-8.63623046875	2.361328125	4.5	1.41552734375
-0.48388671875	8.10888671875	-8.73388671875	-1.09814453125	-2.06689453125
-0.83154296875	13.40478515625	-6.44580078125	-6.8642578125	-2.95849609375
-8.6220703125	10.1474609375	-4.09619140625	-0.765625	-2.30615234375
-9.25048828125	-4.685546875	3.16162109375	1.49365234375	2.77294921875
-8.5478515625	-6.64697265625	1.91943359375	6.111328125	2.50830078125
-2.47998046875	-3.5625	1.6083984375	-2.783203125	2.984375
14.70068359375	-2.3994140625	-9.29541015625	-8.45703125	-1.92529296875
-2.55419921875	-2.79248046875	-0.3232421875	0.58447265625	0.89404296875
-8.357421875	-5.26904296875	1.8515625	4.10400390625	0.974609375
23.138671875	-12.08740234375	-7.8642578125	-12.7900390625	-0.87841796875
-6.099609375	-2.02978515625	0.40625	3.63525390625	-1.35546875
11.89697265625	-4.54833984375	-7.35302734375	-6.32080078125	-1.4853515625
-11.14794921875	-12.46728515625	3.2734375	4.15673828125	2.55126953125
10.6572265625	-1.177734375	-5.1845703125	-2.98876953125	-6.24951171875
-3.99462890625	3.2587890625	-2.9541015625	-0.70703125	-1.64306640625
-6.10546875	-9.95654296875	2.04638671875	1.9384765625	1.76611328125
16.771484375	-3.8125	-8.935546875	-7.71142578125	1.53662109375
-6.49365234375	-5.95166015625	5.37451171875	2.67578125	-1.20654296875
-3.49462890625	-6.68896484375	1.501953125	1.111328125	2.22998046875
10.75927734375	-0.90673828125	-10.02197265625	-6.52197265625	-0.5146484375
4.7802734375	12.79736328125	-11.08837890625	-8.10888671875	-2.947265625
11.40283203125	-2.65869140625	-4.55322265625	-3.994140625	-1.46728515625
-12.44140625	-13.97216796875	3.1279296875	5.9033203125	2.63037109375
-2.32861328125	-5.4892578125	0.40625	2.94873046875	1.39111328125
2.56396484375	19.1982421875	-13.57470703125	-7.6640625	-7.03369140625
0.9306640625	-3.53515625	-0.8056640625	-4.35546875	4.37353515625
14.5712890625	-6.51708984375	-4.28173828125	-7.62646484375	1.17919921875
14.49755859375	0.4853515625	-6.466796875	-7.45751953125	-5.0517578125
-9.80322265625	-9.3994140625	7.03173828125	2.056640625	1.93115234375
18.19140625	-1.93994140625	-7.93115234375	-6.60205078125	-4.67919921875
-5.68212890625	11.3876953125	-4.109375	-3.55419921875	-3.37451171875
16.525390625	-10.92041015625	-4.35302734375	-5.07275390625	-0.07861328125
